 0.77188E+07 0.38305E+05 0.00000E+00    22436     1732    3     1727 0.224E-03 0.33276E+02  0.77188E+07  0.44695E+04  0.44695E+04     1727
   1    0.78278E+07    0.10221E+06    0.73918E+00    0.12558E+08    0.78278E+07
   2    0.77431E+07    0.71638E+05    0.74072E+00    0.13226E+08    0.77431E+07
   3    0.76788E+07    0.50570E+05    0.74567E+00    0.12791E+08    0.76788E+07
