 0.13238E+05 0.91324E+02 0.00000E+00    19426     1963    4     1960 0.148E+00 0.70804E-01  0.13231E+05  0.67542E+01  0.67542E+01     1960
   2    0.13344E+05    0.28385E+03    0.10822E+01    0.59788E+05    0.13333E+05
   3    0.13298E+05    0.17402E+03    0.94146E+00    0.36292E+05    0.13292E+05
   4    0.13193E+05    0.11587E+03    0.89360E+00    0.36209E+05    0.13186E+05
