0.30567E+09 0.73847E+06 0.00000E+01 217040 0 0 15884 0.51980E-04 0.00000E+01 0.30567E+09 0.00000E+01 0.00000E+01 0
1 305090000.0 12378000.0 1.7544 5747600000.0 305090000.0
2 312530000.0 5665400.0 1.1086 6251600000.0 312520000.0
3 303480000.0 2974000.0 0.84754 1105800000.0 303480000.0
4 309690000.0 5217300.0 1.0303 1703800000.0 309690000.0
5 303010000.0 2962900.0 0.8457 2503600000.0 303000000.0
6 306190000.0 1828000.0 0.73022 891160000.0 306190000.0
7 302490000.0 12138000.0 1.7353 6122400000.0 302490000.0
8 314120000.0 6258600.0 1.2185 8905300000.0 314120000.0
9 310570000.0 3058700.0 0.8518 1082600000.0 310570000.0
10 287290000.0 10958000.0 1.6494 6019000000.0 287290000.0
11 299500000.0 5483700.0 1.1197 4605600000.0 299500000.0
12 308340000.0 3078500.0 0.8635 1309800000.0 308340000.0
13 305350000.0 5135900.0 1.0286 1638900000.0 305350000.0
14 308540000.0 2943900.0 0.82522 1638200000.0 308540000.0
15 305810000.0 1815900.0 0.72627 1136600000.0 305810000.0
16 300930000.0 5074300.0 1.0312 2006100000.0 300920000.0
17 306140000.0 2893600.0 0.81748 2217500000.0 306140000.0
18 304560000.0 1796600.0 0.7215 1172100000.0 304560000.0
19 306780000.0 5344200.0 1.0654 1822400000.0 306780000.0
20 304870000.0 2944400.0 0.8353 2110100000.0 304870000.0
21 303590000.0 1822600.0 0.7343 950450000.0 303590000.0
22 279100000.0 11520000.0 1.7849 5424500000.0 279090000.0
23 302590000.0 5389700.0 1.0893 4156100000.0 302590000.0
24 302130000.0 3022300.0 0.86518 1079700000.0 302130000.0
25 306310000.0 12290000.0 1.7351 4683200000.0 306310000.0
26 313780000.0 5702100.0 1.1113 7659500000.0 313780000.0
27 307350000.0 3037700.0 0.85482 1250800000.0 307340000.0
28 308500000.0 13969000.0 1.9581 9092400000.0 308500000.0
29 308350000.0 5168300.0 1.025 1572700000.0 308350000.0
30 308760000.0 3045700.0 0.85312 3144200000.0 308760000.0
31 312640000.0 14521000.0 2.0085 7908600000.0 312640000.0
32 304550000.0 5307700.0 1.0658 4588500000.0 304550000.0
33 297520000.0 2964900.0 0.86188 1064800000.0 297510000.0
34 322010000.0 13212000.0 1.7743 6450700000.0 322000000.0
35 305820000.0 5299600.0 1.0598 1967200000.0 305820000.0
36 306520000.0 2927900.0 0.82613 1512400000.0 306520000.0
