PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  3.6397622E-08 -4.5809760E-02  4.6014159E+00  8.1482456E-02  4.7268227E+00  1.9198671E+01  4.7268722E+00  8.1534628E-02  4.6012076E+00 -4.5809758E-02  3.6399561E-08
  3.7412393E-08  4.8225744E-01  5.1027211E+00  6.2368407E-01  5.2213379E+00  2.0427908E+01  5.2213906E+00  6.2373857E-01  5.1025106E+00  4.8225781E-01  3.7412118E-08
 -2.6396501E-08  1.0747598E+00  5.6689394E+00  1.2300183E+00  5.7809319E+00  2.1977571E+01  5.7809863E+00  1.2300753E+00  5.6687270E+00  1.0747609E+00 -2.6396595E-08
 -3.6385439E-10  1.7368929E+00  6.3052415E+00  1.9056926E+00  6.4107688E+00  2.4058061E+01  6.4108249E+00  1.9057522E+00  6.3050271E+00  1.7368941E+00 -3.5985565E-10
  5.5803966E-09  2.4745545E+00  7.0175009E+00  2.6566172E+00  7.1167174E+00  2.6929593E+01  7.1167755E+00  2.6566786E+00  7.0172842E+00  2.4745560E+00  5.5825809E-09
  1.6702403E-07  3.2946184E+00  7.8125701E+00  3.4896772E+00  7.9056230E+00  3.0909836E+01  7.9056825E+00  3.4897405E+00  7.8123510E+00  3.2946203E+00  1.6702693E-07
  1.0876831E-07  4.2050244E+00  8.6983653E+00  4.4128233E+00  8.7853991E+00  3.6376983E+01  8.7854606E+00  4.4128891E+00  8.6981441E+00  4.2050262E+00  1.0876895E-07
 -2.2629341E-07  5.2145078E+00  9.6836026E+00  5.4348006E+00  9.7647557E+00  4.3775352E+01  9.7648203E+00  5.4348688E+00  9.6833790E+00  5.2145097E+00 -2.2629708E-07
  5.5524830E-08  6.3347006E+00  1.0779895E+01  6.5672528E+00  1.0855303E+01  5.3630208E+01  1.0855369E+01  6.5673235E+00  1.0779669E+01  6.3347035E+00  5.5528859E-08
 -6.0603223E-09  7.5756274E+00  1.1997249E+01  7.8202114E+00  1.2067041E+01  6.6533460E+01  1.2067110E+01  7.8202850E+00  1.1997022E+01  7.5756307E+00 -6.0637061E-09
 -3.9085981E-08  8.9543469E+00  1.3352706E+01  9.2107458E+00  1.3417009E+01  8.3174872E+01  1.3417079E+01  9.2108215E+00  1.3352477E+01  8.9543494E+00 -3.9082256E-08
 -4.8650439E-07  1.0481771E+01  1.4857162E+01  1.0749776E+01  1.4916097E+01  1.0434737E+02  1.4916171E+01  1.0749853E+01  1.4856930E+01  1.0481775E+01 -4.8650783E-07
 -4.9783328E-08 -4.4587359E-02  4.3732710E+00  2.3512560E-01  4.4240623E+00  1.8508878E+01  4.4241179E+00  2.3518480E-01  4.3730466E+00 -4.4587352E-02 -4.9784009E-08
 -1.3821784E-08  4.6071760E-01  4.8533862E+00  7.5241721E-01  4.8982655E+00  1.9755789E+01  4.8983234E+00  7.5247896E-01  4.8531592E+00  4.6071811E-01 -1.3819554E-08
