0.30505E+09 0.11123E+07 0.00000E+01 123272 0 0 9239 0.30290E-04 0.00000E+01 0.30505E+09 0.00000E+01 0.00000E+01 0
1 307300000.0 13170000.0 1.7727 5732000000.0 307300000.0
2 316140000.0 5754700.0 1.0649 6299300000.0 316140000.0
3 300620000.0 3103700.0 0.85411 1142400000.0 300620000.0
4 311450000.0 5391900.0 1.0127 1685400000.0 311450000.0
5 304370000.0 3117600.0 0.84737 2443800000.0 304370000.0
6 305720000.0 1911300.0 0.73144 860860000.0 305720000.0
7 311720000.0 5687700.0 1.0674 2666900000.0 311720000.0
8 304850000.0 3120800.0 0.84689 2981700000.0 304850000.0
9 304180000.0 1917800.0 0.73765 1160100000.0 304180000.0
10 281700000.0 11159000.0 1.6385 5983200000.0 281700000.0
11 303150000.0 5791200.0 1.1175 4399300000.0 303150000.0
12 307630000.0 3208500.0 0.86282 1299000000.0 307630000.0
13 295410000.0 13105000.0 1.835 6227700000.0 295410000.0
14 300860000.0 5269400.0 1.0246 1650100000.0 300860000.0
15 307400000.0 3094100.0 0.83271 1682700000.0 307400000.0
16 315950000.0 13677000.0 1.7906 5999500000.0 315950000.0
17 302460000.0 5414800.0 1.0473 2114800000.0 302460000.0
18 306200000.0 3052000.0 0.8246 2178200000.0 306200000.0
19 312820000.0 13001000.0 1.719 6412400000.0 312820000.0
20 308140000.0 5835200.0 1.1078 6303700000.0 308140000.0
21 305550000.0 3153500.0 0.85382 1080600000.0 305550000.0
22 279390000.0 12052000.0 1.7843 5419200000.0 279390000.0
23 301460000.0 5597100.0 1.0861 4126900000.0 301460000.0
24 303700000.0 3163000.0 0.86159 1057700000.0 303700000.0
