0.19205E+07 0.38779E+04 0.00000E+01 170388 0 0 12802 0.66670E-02 0.00000E+01 0.19205E+07 0.00000E+01 0.00000E+01 0
1 1872000.0 51633.0 1.2418 7690400.0 1872000.0
2 1931700.0 25782.0 0.84979 6383800.0 1931700.0
3 1917400.0 15770.0 0.74058 3696800.0 1917400.0
4 1927400.0 52694.0 1.2309 7946300.0 1927400.0
5 1942600.0 26171.0 0.85779 5069100.0 1942500.0
6 1917000.0 15517.0 0.72886 6720700.0 1917000.0
7 1906100.0 52399.0 1.2376 7765100.0 1906100.0
8 1921400.0 25834.0 0.85606 11414000.0 1921400.0
9 1921500.0 16089.0 0.75394 3738000.0 1921500.0
10 1916600.0 53230.0 1.2504 7961100.0 1916600.0
11 1904300.0 25630.0 0.85695 9334700.0 1904200.0
12 1912700.0 15975.0 0.75207 3532200.0 1912600.0
13 1836100.0 50717.0 1.2436 7332800.0 1836100.0
14 1919100.0 25755.0 0.8545 9003800.0 1919000.0
15 1911000.0 16006.0 0.7542 3675200.0 1911000.0
16 1902700.0 52500.0 1.2423 7543600.0 1902700.0
17 1919800.0 25904.0 0.85914 4910300.0 1919800.0
18 1914800.0 15640.0 0.73547 5647100.0 1914800.0
19 1926900.0 52167.0 1.2189 8058500.0 1926900.0
20 1934400.0 25971.0 0.85483 5656900.0 1934400.0
21 1939000.0 16011.0 0.74353 3691400.0 1939000.0
22 1878500.0 52356.0 1.2548 7880600.0 1878500.0
23 1883000.0 25227.0 0.85301 4849500.0 1883000.0
24 1903100.0 15550.0 0.73575 3733700.0 1903100.0
25 1952800.0 53657.0 1.2371 8060300.0 1952800.0
26 1965600.0 25819.0 0.83634 7614400.0 1965600.0
27 1949800.0 23209.0 1.0719 137060000.0 1949800.0
28 1885500.0 52209.0 1.2466 7844000.0 1885500.0
29 1921000.0 25691.0 0.85151 8164300.0 1921000.0
30 1934500.0 15939.0 0.7419 3752700.0 1934400.0
31 1871900.0 51516.0 1.239 7940800.0 1871900.0
32 1917600.0 25847.0 0.85819 5405000.0 1917600.0
33 1895700.0 16035.0 0.76168 3851700.0 1895700.0
34 1975900.0 54652.0 1.2453 7920200.0 1975900.0
35 1916500.0 25774.0 0.85625 4926500.0 1916500.0
36 1932100.0 15513.0 0.72299 5290300.0 1932100.0
