0.61855E+05 0.14565E+03 0.00000E+01 167280 0 0 12954 0.20950E+00 0.00000E+01 0.61818E+05 0.00000E+01 0.00000E+01 0
1 61856.0 1721.2 1.2413 305130.0 61812.0
2 61149.0 892.61 0.92091 348150.0 61100.0
3 61883.0 551.37 0.79494 133990.0 61857.0
4 62820.0 1763.4 1.2522 314170.0 62776.0
5 62117.0 894.14 0.9081 200580.0 62080.0
6 61965.0 543.68 0.7828 264280.0 61933.0
7 63783.0 1819.5 1.2725 333640.0 63748.0
8 61903.0 883.3 0.9002 346480.0 61880.0
9 61996.0 552.61 0.79527 133180.0 61944.0
10 61057.0 1724.2 1.2597 319340.0 61013.0
11 61426.0 883.68 0.90758 245160.0 61397.0
12 62072.0 561.54 0.80713 593190.0 62025.0
13 59129.0 1677.8 1.2658 300960.0 59080.0
14 60782.0 884.41 0.91796 302330.0 60728.0
15 61207.0 553.0 0.80609 135640.0 61172.0
16 61621.0 1724.1 1.2481 290820.0 61572.0
17 60840.0 878.17 0.91061 202730.0 60814.0
18 62288.0 545.14 0.78083 251130.0 62243.0
19 62936.0 1754.7 1.2438 333370.0 62900.0
20 61842.0 890.3 0.90823 180900.0 61788.0
21 62977.0 551.45 0.78124 201930.0 62955.0
22 57722.0 1617.7 1.2502 295880.0 57670.0
23 62429.0 903.6 0.91312 347050.0 62388.0
24 61634.0 563.86 0.81621 144830.0 61606.0
25 61876.0 1727.0 1.2451 307950.0 61836.0
26 62658.0 901.51 0.90768 391120.0 62634.0
27 62183.0 551.69 0.79155 141220.0 62148.0
28 60105.0 1706.5 1.2665 300090.0 60056.0
29 61791.0 894.21 0.91297 221000.0 61753.0
30 62896.0 555.22 0.7876 146520.0 62866.0
31 60391.0 1700.9 1.2564 305430.0 60361.0
32 61654.0 907.45 0.92854 398320.0 61613.0
33 60825.0 555.31 0.81454 151490.0 60780.0
34 62931.0 1758.6 1.2466 319710.0 62896.0
35 62268.0 891.25 0.90297 204740.0 62234.0
36 61468.0 540.15 0.78401 237520.0 61419.0
