PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  2.6997917E-08 -1.1664865E-01  3.4453986E+00  1.4676672E+00  4.2682761E+00  3.9361164E+01  4.2682366E+00  1.4676361E+00  3.4451728E+00 -1.1664866E-01  2.7001074E-08
  3.4965351E-08  5.2331734E-01  4.0604878E+00  2.1142519E+00  4.8834836E+00  4.2064419E+01  4.8834462E+00  2.1142224E+00  4.0602594E+00  5.2331776E-01  3.4965422E-08
  3.0806651E-08  1.2301758E+00  4.7430339E+00  2.8275176E+00  5.5660074E+00  4.5250338E+01  5.5659709E+00  2.8274898E+00  4.7428028E+00  1.2301766E+00  3.0807480E-08
 -3.7417916E-08  2.0093816E+00  5.4984649E+00  3.6129260E+00  6.3212802E+00  4.9132479E+01  6.3212445E+00  3.6128995E+00  5.4982313E+00  2.0093826E+00 -3.7417046E-08
  1.9517426E-08  2.8670934E+00  6.3329125E+00  4.4766428E+00  7.1554405E+00  5.3973888E+01  7.1554061E+00  4.4766176E+00  6.3326760E+00  2.8670948E+00  1.9519437E-08
  8.7756843E-08  3.8104418E+00  7.2534830E+00  5.4258050E+00  8.0755988E+00  6.0094707E+01  8.0755652E+00  5.4257815E+00  7.2532440E+00  3.8104436E+00  8.7757255E-08
  4.2186060E-08  4.8476205E+00  8.2683465E+00  6.4686132E+00  9.0899312E+00  6.7875270E+01  9.0898986E+00  6.4685909E+00  8.2681045E+00  4.8476225E+00  4.2186622E-08
 -1.3978842E-07  5.9876208E+00  9.3864722E+00  7.6140639E+00  1.0207411E+01  7.7761710E+01  1.0207380E+01  7.6140438E+00  9.3862277E+00  5.9876233E+00 -1.3978598E-07
 -5.3322714E-08  7.2423141E+00  1.0619711E+01  8.8740351E+00  1.1439892E+01  9.0280989E+01  1.1439862E+01  8.8740156E+00  1.0619463E+01  7.2423168E+00 -5.3322390E-08
  5.1026798E-08  8.6219823E+00  1.1978323E+01  1.0258813E+01  1.2797643E+01  1.0602585E+02  1.2797615E+01  1.0258796E+01  1.1978074E+01  8.6219854E+00  5.1027592E-08
  5.8727942E-08  1.0143908E+01  1.3479577E+01  1.1785686E+01  1.4297931E+01  1.2568786E+02  1.4297904E+01  1.1785671E+01  1.3479325E+01  1.0143911E+01  5.8726016E-08
 -3.1194713E-07  1.1819261E+01  1.5134620E+01  1.3465829E+01  1.5951911E+01  1.5005926E+02  1.5951885E+01  1.3465815E+01  1.5134364E+01  1.1819264E+01 -3.1194438E-07
 -3.5193330E-08 -1.1400669E-01  3.2019563E+00  1.5691016E+00  4.0646273E+00  3.7230463E+01  4.0645879E+00  1.5690719E+00  3.2017115E+00 -1.1400669E-01 -3.5193540E-08
  3.1739767E-09  4.9370508E-01  3.7881089E+00  2.1810509E+00  4.6484676E+00  3.9845286E+01  4.6484294E+00  2.1810225E+00  3.7878613E+00  4.9370553E-01  3.1759972E-09
 -2.1020883E-08  1.1644929E+00  4.4378159E+00  2.8559360E+00  5.2957873E+00  4.2943188E+01  5.2957507E+00  2.8559096E+00  4.4375657E+00  1.1644937E+00 -2.1021304E-08
  2.1770808E-08  1.9034658E+00  5.1561637E+00  3.5988583E+00  6.0116889E+00  4.6731805E+01  6.0116540E+00  3.5988338E+00  5.1559102E+00  1.9034670E+00  2.1769573E-08
  1.2889187E-08  2.7164068E+00  5.9489120E+00  4.4156045E+00  6.8019339E+00  5.1465549E+01  6.8019008E+00  4.4155818E+00  5.9486560E+00  2.7164085E+00  1.2888064E-08
 -1.6313834E-08  3.6100169E+00  6.8227406E+00  5.3128795E+00  7.6732057E+00  5.7452171E+01  7.6731741E+00  5.3128589E+00  6.8224822E+00  3.6100189E+00 -1.6313971E-08
  1.4827338E-08  4.5919979E+00  7.7853309E+00  6.2983901E+00  8.6331861E+00  6.5055565E+01  8.6331557E+00  6.2983713E+00  7.7850697E+00  4.5920001E+00  1.4828798E-08
  7.0437775E-08  5.6708388E+00  8.8451536E+00  7.3806284E+00  9.6903488E+00  7.4702345E+01  9.6903202E+00  7.3806115E+00  8.8448894E+00  5.6708415E+00  7.0439551E-08
  1.3944412E-09  6.8576002E+00  1.0013252E+01  8.5706594E+00  1.0855737E+01  8.6889018E+01  1.0855710E+01  8.5706448E+00  1.0012984E+01  6.8576034E+00  1.3918415E-09
 -1.4220708E-07  8.1621270E+00  1.1299451E+01  9.8783317E+00  1.2139181E+01  1.0218367E+02  1.2139156E+01  9.8783188E+00  1.1299181E+01  8.1621305E+00 -1.4220759E-07
  8.6812546E-08  9.6003172E+00  1.2719637E+01  1.1319546E+01  1.3556564E+01  1.2122702E+02  1.3556540E+01  1.1319535E+01  1.2719363E+01  9.6003212E+00  8.6812805E-08
 -2.0607408E-07  1.1183153E+01  1.4284774E+01  1.2905288E+01  1.5118856E+01  1.4478232E+02  1.5118834E+01  1.2905279E+01  1.4284498E+01  1.1183157E+01 -2.0607453E-07
 -2.0605184E-08 -1.1144221E-01  2.9955503E+00  1.6439689E+00  3.8657287E+00  3.5225666E+01  3.8656899E+00  1.6439411E+00  2.9952846E+00 -1.1144221E-01 -2.0610275E-08
 -1.3121437E-08  4.6561890E-01  3.5537222E+00  2.2233658E+00  4.4198836E+00  3.7756484E+01  4.4198470E+00  2.2233400E+00  3.5534533E+00  4.6561941E-01 -1.3120905E-08
  2.7062507E-10  1.1021360E+00  4.1717597E+00  2.8620995E+00  5.0339144E+00  4.0769641E+01  5.0338792E+00  2.8620760E+00  4.1714879E+00  1.1021371E+00  2.7034600E-10
  2.8432060E-08  1.8028940E+00  4.8544265E+00  3.5649716E+00  5.7125726E+00  4.4466807E+01  5.7125393E+00  3.5649502E+00  4.8541517E+00  1.8028954E+00  2.8433620E-08
 -1.0805823E-08  2.5733225E+00  5.6071327E+00  4.3374144E+00  6.4612680E+00  4.9093756E+01  6.4612362E+00  4.3373952E+00  5.6068549E+00  2.5733243E+00 -1.0804425E-08
 -1.9649269E-08  3.4197168E+00  6.4361550E+00  5.1857254E+00  7.2862772E+00  5.4946022E+01  7.2862475E+00  5.1857081E+00  6.4358744E+00  3.4197191E+00 -1.9650710E-08
 -3.4213596E-08  4.3493144E+00  7.3487133E+00  6.1171435E+00  8.1948203E+00  6.2371409E+01  8.1947925E+00  6.1171287E+00  7.3484296E+00  4.3493171E+00 -3.4214320E-08
 -8.7965414E-08  5.3701271E+00  8.3528039E+00  7.1396838E+00  9.1948913E+00  7.1777355E+01  9.1948658E+00  7.1396713E+00  8.3525172E+00  5.3701302E+00 -8.7965727E-08
 -1.1592763E-08  6.4924581E+00  9.4587135E+00  8.2636513E+00  1.0296780E+01  8.3631430E+01  1.0296756E+01  8.2636411E+00  9.4584242E+00  6.4924614E+00 -1.1591675E-08
 -1.4860545E-07  7.7257211E+00  1.0675842E+01  9.4984616E+00  1.1509884E+01  9.8477030E+01  1.1509861E+01  9.4984532E+00  1.0675549E+01  7.7257245E+00 -1.4860622E-07
 -1.3128835E-07  9.0845344E+00  1.2018794E+01  1.0858735E+01  1.2848807E+01  1.1690771E+02  1.2848787E+01  1.0858730E+01  1.2018498E+01  9.0845388E+00 -1.3128824E-07
  1.9669801E-07  1.0579656E+01  1.3498314E+01  1.2355231E+01  1.4324294E+01  1.3965660E+02  1.4324276E+01  1.2355227E+01  1.3498015E+01  1.0579660E+01  1.9669858E-07
  1.8740890E-08 -1.0895260E-01  2.8190401E+00  1.6971049E+00  3.6731882E+00  3.3339833E+01  3.6731511E+00  1.6970800E+00  2.8187518E+00 -1.0895260E-01  1.8733721E-08
 -2.2779667E-08  4.3899657E-01  3.3502336E+00  2.2458184E+00  4.1993138E+00  3.5790777E+01  4.1992785E+00  2.2457959E+00  3.3499421E+00  4.3899714E-01 -2.2779582E-08
 -3.0907530E-08  1.0429724E+00  3.9378069E+00  2.8504930E+00  4.7818596E+00  3.8722472E+01  4.7818260E+00  2.8504730E+00  3.9375123E+00  1.0429735E+00 -3.0906476E-08
 -2.8279188E-08  1.7074538E+00  4.5862207E+00  3.5156076E+00  5.4252836E+00  4.2330469E+01  5.4252531E+00  3.5155901E+00  4.5859230E+00  1.7074554E+00 -2.8281915E-08
 -1.9774001E-08  2.4375370E+00  5.3005542E+00  4.2462590E+00  6.1346643E+00  4.6851860E+01  6.1346361E+00  4.2462441E+00  5.3002535E+00  2.4375390E+00 -1.9772331E-08
  1.3834985E-08  3.2391340E+00  6.0867034E+00  5.0483604E+00  6.9158949E+00  5.2570100E+01  6.9158686E+00  5.0483481E+00  6.0863996E+00  3.2391365E+00  1.3836501E-08
 -4.3950995E-08  4.1190434E+00  6.9514514E+00  5.9287113E+00  7.7757575E+00  5.9817253E+01  7.7757334E+00  5.9287014E+00  6.9511445E+00  4.1190463E+00 -4.3952492E-08
  8.6798800E-09  5.0848233E+00  7.9023428E+00  6.8948699E+00  8.7217944E+00  6.8981938E+01  8.7217725E+00  6.8948629E+00  7.9020327E+00  5.0848267E+00  8.6771310E-09
 -7.8866532E-08  6.1460673E+00  8.9489567E+00  7.9564319E+00  9.7635833E+00  8.0504229E+01  9.7635641E+00  7.9564272E+00  8.9486436E+00  6.1460710E+00 -7.8867031E-08
