PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.8724320E-08 -1.5920334E-01  4.0337521E+00 -1.6626438E-01  4.3467638E+00  3.7563615E+01  4.3469573E+00 -1.6607854E-01  4.0335849E+00 -1.5920335E-01  1.8724384E-08
  4.9002363E-08  4.6474710E-01  4.6309312E+00  4.7181628E-01  4.9436156E+00  3.9969007E+01  4.9438137E+00  4.7200569E-01  4.6307629E+00  4.6474750E-01  4.9001671E-08
  8.1504962E-09  1.1549584E+00  5.2948514E+00  1.1758666E+00  5.6072460E+00  4.2825868E+01  5.6074473E+00  1.1760595E+00  5.2946810E+00  1.1549592E+00  8.1514463E-09
 -1.1872807E-08  1.9168410E+00  6.0308970E+00  1.9513094E+00  6.3430393E+00  4.6347272E+01  6.3432437E+00  1.9515060E+00  6.0307254E+00  1.9168419E+00 -1.1870589E-08
  4.8070940E-08  2.7565088E+00  6.8451575E+00  2.8042713E+00  7.1570860E+00  5.0795821E+01  7.1572938E+00  2.8044713E+00  6.8449840E+00  2.7565100E+00  4.8072829E-08
  9.2921871E-08  3.6810481E+00  7.7446973E+00  3.7418497E+00  8.0564493E+00  5.6491252E+01  8.0566600E+00  3.7420533E+00  7.7445223E+00  3.6810497E+00  9.2922800E-08
 -4.5283820E-08  4.6986089E+00  8.7376432E+00  4.7722062E+00  9.0492580E+00  6.3813532E+01  9.0494725E+00  4.7724131E+00  8.7374665E+00  4.6986107E+00 -4.5285294E-08
 -1.1776702E-07  5.8181379E+00  9.8329222E+00  5.9042970E+00  1.0144438E+01  7.3208455E+01  1.0144657E+01  5.9045085E+00  9.8327439E+00  5.8181402E+00 -1.1776405E-07
 -8.9858596E-08  7.0514645E+00  1.1042343E+01  7.1499630E+00  1.1353801E+01  8.5202660E+01  1.1354023E+01  7.1501771E+00  1.1042163E+01  7.0514669E+00 -8.9858449E-08
 -2.7396779E-08  8.4088249E+00  1.2376123E+01  8.5194483E+00  1.2687564E+01  1.0038864E+02  1.2687789E+01  8.5196662E+00  1.2375943E+01  8.4088277E+00 -2.7396254E-08
 -1.3123988E-07  9.9074618E+00  1.3851490E+01  1.0030006E+01  1.4162954E+01  1.1945760E+02  1.4163182E+01  1.0030228E+01  1.3851308E+01  9.9074642E+00 -1.3124221E-07
 -1.4157804E-07  1.1558497E+01  1.5479548E+01  1.1692766E+01  1.5791075E+01  1.4320168E+02  1.5791308E+01  1.1692990E+01  1.5479363E+01  1.1558500E+01 -1.4157586E-07
 -2.5621823E-08 -1.5472264E-01  3.8038569E+00 -1.2403951E-02  4.1118072E+00  3.5553792E+01  4.1120180E+00 -1.2201070E-02  3.8036782E+00 -1.5472262E-01 -2.5621693E-08
  2.7340002E-09  4.3829326E-01  4.3720804E+00  5.9263123E-01  4.6793694E+00  3.7886483E+01  4.6795839E+00  5.9283800E-01  4.3718996E+00  4.3829366E-01  2.7354240E-09
