0.13314E+05 0.29000E+02 0.00000E+01 222760 0 0 22498 0.16906E+01 0.00000E+01 0.13304E+05 0.00000E+01 0.00000E+01 0
1 13536.0 284.63 1.0697 47952.0 13527.0
2 13245.0 174.12 0.9458 36374.0 13231.0
3 13346.0 116.83 0.89067 36023.0 13333.0
4 13129.0 547.97 1.5014 102950.0 13120.0
5 13398.0 286.56 1.0881 46416.0 13390.0
6 13248.0 174.68 0.94865 35217.0 13239.0
7 13005.0 275.09 1.0761 51082.0 12990.0
8 13214.0 173.84 0.94647 47214.0 13198.0
9 13239.0 115.28 0.88594 31261.0 13230.0
10 13479.0 282.45 1.066 45865.0 13469.0
11 13276.0 172.7 0.93589 35729.0 13266.0
12 13371.0 116.87 0.88932 30696.0 13361.0
13 13369.0 282.61 1.0754 62547.0 13357.0
14 13307.0 174.09 0.94127 81155.0 13294.0
15 13267.0 116.49 0.89335 46808.0 13257.0
16 13813.0 290.84 1.0712 51048.0 13799.0
17 13388.0 175.87 0.94507 39789.0 13378.0
18 13389.0 116.54 0.88561 35146.0 13379.0
19 13158.0 275.34 1.0645 46775.0 13146.0
20 13309.0 172.86 0.93438 34890.0 13299.0
21 13063.0 114.18 0.88929 28374.0 13055.0
22 13309.0 278.64 1.0651 42166.0 13298.0
23 13236.0 172.93 0.93994 33635.0 13225.0
24 13562.0 117.37 0.8806 27990.0 13551.0
25 12968.0 276.07 1.083 68000.0 12960.0
26 13723.0 414.69 2.1741 1949000.0 13715.0
27 13262.0 119.82 0.91923 39991.0 13252.0
28 13543.0 286.93 1.0778 48062.0 13530.0
29 13428.0 174.12 0.93286 34631.0 13415.0
30 13391.0 116.51 0.88518 37110.0 13385.0
31 13099.0 272.41 1.058 40787.0 13088.0
32 13550.0 176.49 0.93705 40657.0 13540.0
33 13330.0 116.51 0.88931 48174.0 13318.0
34 13344.0 283.85 1.0822 59788.0 13333.0
35 13298.0 174.02 0.94146 36292.0 13292.0
36 13193.0 115.87 0.8936 36209.0 13186.0
