 0.22699E+08 0.44282E+06 0.00000E+00    13113     1012    3     1007 0.444E-04 0.16630E+03  0.22699E+08  0.22539E+05  0.22539E+05     1007
   1    0.25610E+08    0.20068E+07    0.33895E+01    0.21011E+10    0.25610E+08
   2    0.23821E+08    0.64087E+06    0.16457E+01    0.13811E+10    0.23821E+08
   3    0.22402E+08    0.27114E+06    0.10471E+01    0.16710E+09    0.22402E+08
