 0.18965E+07 0.12834E+05 0.00000E+00    14199     1103    3     1098 0.579E-03 0.13040E+02  0.18965E+07  0.17273E+04  0.17273E+04     1098
   1    0.18785E+07    0.52356E+05    0.12548E+01    0.78806E+07    0.18785E+07
   2    0.18830E+07    0.25227E+05    0.85301E+00    0.48495E+07    0.18830E+07
   3    0.19031E+07    0.15550E+05    0.73575E+00    0.37337E+07    0.19031E+07
