 0.13142E+05 0.90042E+02 0.00000E+00    19426     1956    4     1953 0.149E+00 0.70105E-01  0.13133E+05  0.67291E+01  0.67291E+01     1953
   2    0.13158E+05    0.27534E+03    0.10645E+01    0.46775E+05    0.13146E+05
   3    0.13309E+05    0.17286E+03    0.93438E+00    0.34890E+05    0.13299E+05
   4    0.13063E+05    0.11418E+03    0.88929E+00    0.28374E+05    0.13055E+05
