0.22906E+08 0.11274E+06 0.00000E+01 157356 0 0 12273 0.53590E-03 0.00000E+01 0.22906E+08 0.00000E+01 0.00000E+01 0
1 24438000.0 1716000.0 3.0373 1183300000.0 24438000.0
2 23022000.0 527890.0 1.4027 444110000.0 23022000.0
3 23318000.0 277060.0 1.0279 164000000.0 23318000.0
4 25610000.0 2006800.0 3.3895 2101100000.0 25610000.0
5 23821000.0 640870.0 1.6457 1381100000.0 23821000.0
6 22402000.0 271140.0 1.0471 167100000.0 22402000.0
7 26443000.0 1848900.0 3.0245 1884500000.0 26443000.0
8 22963000.0 558090.0 1.4867 788760000.0 22963000.0
9 23081000.0 269980.0 1.0119 201290000.0 23081000.0
10 20806000.0 1287800.0 2.6773 1282800000.0 20806000.0
11 23279000.0 605610.0 1.5914 453750000.0 23279000.0
12 23023000.0 282580.0 1.0618 188340000.0 23023000.0
13 20920000.0 1216900.0 2.5162 876710000.0 20920000.0
14 23110000.0 608270.0 1.6101 618750000.0 23110000.0
15 23261000.0 291890.0 1.0856 216000000.0 23261000.0
16 25184000.0 1598200.0 2.745 859100000.0 25184000.0
17 21734000.0 540320.0 1.5208 419190000.0 21734000.0
18 23232000.0 273530.0 1.0185 297220000.0 23232000.0
19 24323000.0 1620500.0 2.8819 1651900000.0 24323000.0
20 21430000.0 471540.0 1.346 256300000.0 21430000.0
21 22929000.0 286670.0 1.0816 286410000.0 22929000.0
22 18967000.0 1005300.0 2.2927 632380000.0 18967000.0
23 22320000.0 581940.0 1.5949 687730000.0 22320000.0
24 22682000.0 294310.0 1.1225 251670000.0 22682000.0
25 21594000.0 1367500.0 2.7393 1548500000.0 21594000.0
26 23120000.0 601990.0 1.5928 608660000.0 23120000.0
27 23064000.0 286700.0 1.0754 232940000.0 23064000.0
28 22866000.0 1473700.0 2.7878 1055600000.0 22866000.0
29 23816000.0 553880.0 1.4227 453780000.0 23816000.0
30 23143000.0 301740.0 1.1279 472460000.0 23143000.0
31 22624000.0 1477300.0 2.8245 927240000.0 22624000.0
32 23845000.0 626140.0 1.6063 855170000.0 23845000.0
33 22233000.0 273620.0 1.0646 227130000.0 22233000.0
34 25526000.0 2047200.0 3.4691 2431500000.0 25526000.0
35 22832000.0 540560.0 1.4483 347310000.0 22832000.0
36 22598000.0 267820.0 1.0253 234460000.0 22598000.0
