 0.61833E+06 0.19131E+05 0.00000E+00    13351     1110    3     1106 0.179E-02 0.45397E+01  0.61801E+06  0.55654E+03  0.55654E+03     1106
   1    0.51943E+06    0.26621E+05    0.22369E+01    0.16837E+08    0.51889E+06
   2    0.62762E+06    0.16988E+05    0.16707E+01    0.18258E+08    0.62735E+06
   3    0.62266E+06    0.81999E+04    0.11496E+01    0.84142E+07    0.62235E+06
